key,Customer Age,Quantity,Revenue,Cost,Unit Price,Unit Cost,Profit Margin
63.0_F_Germany_Saarland,63.0,8.0,1126.0,743.0,165.5,109.05666666666667,0.3411398192259643
63.0_F_United Kingdom_England,63.0,13.0,3317.0,2636.0,277.7222223333333,217.0,0.19756217050675307
63.0_F_United States_California,63.0,52.0,21234.0,20075.0,511.0476190357143,472.76785714285717,0.09494112247955748
63.0_F_United States_Oregon,63.0,12.0,1027.0,848.0,77.66666660000001,64.3,0.16100818157552407
63.0_F_United States_Washington,63.0,14.0,3078.0,2956.0,293.98148144444446,290.75888888888886,0.16684157803892272
63.0_M_France_Hauts de Seine,63.0,2.0,83.0,60.0,41.5,30.0,0.27710843373493976
63.0_M_France_Seine (Paris),63.0,4.0,149.0,104.0,52.8333335,37.335,0.3043956043956044
63.0_M_France_Yveline,63.0,7.0,566.0,516.0,89.111111,82.16666666666667,0.16708955808877832
63.0_M_Germany_Hamburg,63.0,10.0,1333.0,919.0,119.66666675,82.375,0.3288794834442031
63.0_M_Germany_Nordrhein-Westfalen,63.0,3.0,1316.0,986.0,438.6666666666667,328.6666666666667,0.26516481195283664
63.0_M_United States_California,63.0,46.0,13377.0,12976.0,419.0724636956522,404.18782608695653,0.10568991733236051
63.0_M_United States_Oregon,63.0,3.0,96.0,85.0,45.0,40.0,0.1369047619047619
63.0_M_United States_Washington,63.0,33.0,8400.0,7172.0,283.12222226666665,241.08866666666665,0.1602158017400849
64.0_F_France_Hauts de Seine,64.0,3.0,458.0,420.0,211.0,196.25,0.14525762809441567
64.0_F_France_Seine (Paris),64.0,2.0,48.0,43.0,24.0,21.5,0.10416666666666667
64.0_F_Germany_Bayern,64.0,10.0,854.0,610.0,82.83333325000001,58.3325,0.29081237054946923
64.0_F_Germany_Hamburg,64.0,13.0,4347.0,2861.0,372.5833333333333,249.69333333333336,0.329382130049469
64.0_F_Germany_Saarland,64.0,5.0,127.0,85.0,25.5,17.085,0.3301282051282051
64.0_F_United Kingdom_England,64.0,7.0,239.0,214.0,36.5,32.556666666666665,0.1015753938484621
64.0_F_United States_California,64.0,28.0,17532.0,16793.0,703.2156862941176,681.1276470588235,0.0812931360029195
64.0_F_United States_Oregon,64.0,13.0,1475.0,1192.0,109.66666671428571,89.35714285714286,0.1612086662691
64.0_F_United States_Washington,64.0,11.0,2054.0,1735.0,154.4,131.002,0.14723783214021113
64.0_M_France_Essonne,64.0,3.0,2265.0,1577.0,755.0,525.6666666666666,0.05949512005642559
64.0_M_France_Hauts de Seine,64.0,11.0,2169.0,1391.0,152.2666666,98.5,0.2673252688172043
64.0_M_Germany_Nordrhein-Westfalen,64.0,6.0,2077.0,1278.0,346.1666666666667,213.0,0.3736653481334333
64.0_M_United Kingdom_England,64.0,4.0,184.0,172.0,57.333333333333336,53.833333333333336,0.09192235349438664
64.0_M_United States_California,64.0,27.0,7851.0,8056.0,390.1222222,404.78866666666664,0.06057815253242697
64.0_M_United States_Oregon,64.0,13.0,4066.0,3978.0,474.1666666666667,505.25,0.14564932779364514
64.0_M_United States_Washington,64.0,41.0,9462.0,8344.0,270.48550726086955,235.4491304347826,0.15529996870039148
65.0_F_France_Nord,65.0,4.0,980.0,1044.0,320.0,343.0,0.023367456506129657
65.0_F_United States_California,65.0,10.0,1703.0,1353.0,158.75,126.91666666666667,0.2045858254041617
65.0_F_United States_Washington,65.0,4.0,2705.0,2830.0,546.5,560.8333333333334,0.02557941300688535
65.0_M_United Kingdom_England,65.0,7.0,1640.0,1626.0,194.1,190.0,0.08983458279009127
65.0_M_United States_California,65.0,28.0,7735.0,7814.0,288.3974358461538,290.2176923076923,0.09338426704240083
65.0_M_United States_Oregon,65.0,12.0,1909.0,1673.0,136.9,119.6,0.1719079860040983
65.0_M_United States_Washington,65.0,32.0,10689.0,9709.0,496.3,449.71,0.14046404919529196
66.0_F_Germany_Nordrhein-Westfalen,66.0,6.0,326.0,242.0,81.66666666666667,60.10999999999999,0.25133269743439235
66.0_F_United States_California,66.0,8.0,233.0,211.0,37.9166665,33.75,0.08161767645380637
66.0_F_United States_Oregon,66.0,5.0,908.0,855.0,275.0,259.1666666666667,0.0416422516504551
66.0_F_United States_Washington,66.0,4.0,143.0,110.0,35.75,27.5,0.21723610402855686
66.0_M_United Kingdom_England,66.0,3.0,534.0,445.0,249.0,207.5,0.16666666666666666
66.0_M_United States_California,66.0,8.0,6883.0,6912.0,1111.8,1101.266,0.014973976510661319
66.0_M_United States_Oregon,66.0,8.0,908.0,826.0,160.20833325,143.25,0.07410723265968316
67.0_F_United Kingdom_England,67.0,5.0,407.0,316.0,75.08333350000001,58.0,0.23843390804597703
67.0_F_United States_California,67.0,14.0,3695.0,2948.0,255.63333319999998,203.534,0.20066270775123246
67.0_F_United States_Oregon,67.0,4.0,528.0,410.0,132.0,102.5,0.19642857142857142
67.0_F_United States_Washington,67.0,5.0,1646.0,1480.0,287.3333333333333,260.0,0.0732729711602951
67.0_M_Germany_Hamburg,67.0,2.0,715.0,512.0,357.5,256.0,0.26775106082036776
67.0_M_United States_California,67.0,8.0,1368.0,1276.0,188.83333325,176.54250000000002,0.11166294228914769
67.0_M_United States_Oregon,67.0,9.0,2656.0,2163.0,265.25,214.125,0.18867568970484508
68.0_F_France_Moselle,68.0,5.0,150.0,137.0,27.0,24.585,0.10218253968253968
68.0_F_France_Nord,68.0,3.0,66.0,45.0,22.0,15.0,0.3181818181818182
68.0_F_United States_California,68.0,27.0,3022.0,2292.0,105.19444449999999,80.16666666666667,0.1904017737815286
68.0_M_France_Seine (Paris),68.0,4.0,539.0,463.0,134.5,105.5,0.21616915422885571
68.0_M_Germany_Nordrhein-Westfalen,68.0,7.0,812.0,550.0,106.888889,72.66666666666667,0.3423931623931624
68.0_M_United States_California,68.0,3.0,688.0,589.0,190.25,163.25,0.1348145673237554
68.0_M_United States_Washington,68.0,12.0,2982.0,2748.0,250.1666667142857,226.5,0.09379464886411594
69.0_F_United Kingdom_England,69.0,12.0,3566.0,2621.0,277.6,205.86599999999999,0.2183808025215009
69.0_F_United States_California,69.0,10.0,2250.0,1996.0,313.61904757142855,278.76142857142855,0.16541308520599643
69.0_M_United States_California,69.0,16.0,4461.0,3827.0,296.02380957142856,256.3328571428571,0.1979967556866314
70.0_F_France_Nord,70.0,5.0,126.0,111.0,34.0,29.666666666666668,0.1154214559386973
70.0_F_United Kingdom_England,70.0,6.0,1649.0,1301.0,275.05555566666663,213.89000000000001,0.20239618324940598
70.0_M_France_Seine Saint Denis,70.0,6.0,828.0,868.0,137.94444433333334,145.10999999999999,0.0732546793927868
70.0_M_Germany_Nordrhein-Westfalen,70.0,22.0,4494.0,2885.0,214.59259255555557,137.88888888888889,0.32697666617098564
70.0_M_United States_California,70.0,7.0,1093.0,959.0,141.38888899999998,124.83333333333333,0.10773135849712002
70.0_M_United States_Washington,70.0,6.0,196.0,178.0,26.166666666666668,24.11,0.048579010443417225
71.0_F_France_Seine Saint Denis,71.0,1.0,691.0,630.0,691.0,630.0,0.08827785817655572
71.0_F_United Kingdom_England,71.0,3.0,419.0,385.0,139.666667,128.33,0.081145584725537
71.0_M_Germany_Nordrhein-Westfalen,71.0,14.0,2182.0,1609.0,141.291666625,104.0625,0.27569153922662104
71.0_M_United Kingdom_England,71.0,8.0,1121.0,1009.0,230.54166675,205.70749999999998,0.08133924624584488
72.0_F_France_Yveline,72.0,5.0,779.0,751.0,189.0,182.335,0.04588691569708103
72.0_F_Germany_Nordrhein-Westfalen,72.0,5.0,4732.0,3545.0,1084.75,825.0,0.3099257794265911
72.0_F_United States_California,72.0,4.0,2922.0,2978.0,715.0,694.335,0.03317106439019801
72.0_M_France_Essonne,72.0,4.0,1528.0,1503.0,311.3333335,301.5,0.05294550810014728
73.0_F_United States_California,73.0,5.0,856.0,670.0,181.91666650000002,141.0,0.21333995091956875
73.0_M_Germany_Saarland,73.0,4.0,2340.0,1710.0,927.0,668.335,0.2589910415277682
74.0_M_United Kingdom_England,74.0,4.0,1942.0,1670.0,373.6666665,321.665,0.13697916666666665
75.0_F_France_Yveline,75.0,2.0,1095.0,950.0,547.5,475.0,0.1324200913242009
75.0_F_Germany_Hessen,75.0,7.0,836.0,625.0,137.94444433333334,103.05666666666667,0.22603229861715501
75.0_M_Germany_Hessen,75.0,7.0,2432.0,1665.0,419.25,286.875,0.3397794302586815
75.0_M_United Kingdom_England,75.0,6.0,2782.0,2430.0,463.6666665,405.0,0.17070151269801628
76.0_M_United States_California,76.0,4.0,318.0,235.0,115.3333335,85.83500000000001,0.2630730293505327
77.0_F_Germany_Saarland,77.0,4.0,2002.0,1424.0,404.3333335,288.66499999999996,0.28204384947823335
77.0_F_United Kingdom_England,77.0,10.0,1360.0,1105.0,141.02777783333332,115.41666666666667,0.19174840529882795
78.0_F_United Kingdom_England,78.0,11.0,1687.0,1393.0,204.85714285714286,168.35714285714286,0.1661211943939802
78.0_M_United States_California,78.0,8.0,1031.0,865.0,106.95833325,88.0,0.19876184677632386
79.0_M_United Kingdom_England,79.0,4.0,214.0,182.0,83.6666665,70.33500000000001,0.14047619047619048
79.0_M_United States_California,79.0,6.0,699.0,625.0,104.83333333333333,93.33333333333333,0.11078295584161642
80.0_F_France_Nord,80.0,4.0,864.0,568.0,272.5,179.33333333333334,0.207011527492834
81.0_F_Germany_Hessen,81.0,1.0,337.0,250.0,337.0,250.0,0.258160237388724
81.0_F_Germany_Nordrhein-Westfalen,81.0,5.0,1859.0,1293.0,326.0,226.83333333333334,0.30508126944256525
81.0_M_France_Yveline,81.0,2.0,186.0,154.0,93.0,77.0,0.08060856799679703
82.0_F_France_Seine (Paris),82.0,5.0,974.0,871.0,186.0,159.41500000000002,0.1916972851602368
84.0_F_France_Yveline,84.0,8.0,402.0,409.0,48.55555533333333,48.776666666666664,0.085943052594172
84.0_F_United Kingdom_England,84.0,7.0,1320.0,1019.0,150.125,115.375,0.2276066876732307
84.0_M_France_Seine Saint Denis,84.0,4.0,126.0,102.0,62.0,50.335,0.26016260162601623
85.0_M_Germany_Nordrhein-Westfalen,85.0,4.0,529.0,414.0,112.5,88.0,0.21367526757847263
85.0_M_United Kingdom_England,85.0,7.0,1574.0,1315.0,205.0,171.5,0.18594780459631166
86.0_F_France_Yveline,86.0,4.0,331.0,333.0,84.16666649999999,91.5,-0.0817552289429056
86.0_M_Germany_Saarland,86.0,4.0,4052.0,2479.0,1709.6666665,1027.165,0.36757402248817983
87.0_F_Germany_Saarland,87.0,8.0,506.0,329.0,57.44444466666667,37.333333333333336,0.3314767508082401
